Currency,Chinese yuan,Euro(1),Japanese yen,U.K. pound(1),U.S. dollar,Algerian dinar,Australian dollar(1),Bahrain dinar,Botswana pula(1),Brazilian real,Brunei dollar,Canadian dollar,Chilean peso,Colombian peso,Czech koruna,Danish krone,Hungarian forint,Icelandic krona,Indian rupee,Indonesian rupiah,Iranian rial,Israeli New Shekel,Kazakhstani tenge,Korean won,Kuwaiti dinar,Libyan dinar(2),Malaysian ringgit,Mauritian rupee,Mexican peso,Nepalese rupee,New Zealand dollar(1),Norwegian krone,Omani rial,Pakistani rupee,Peruvian sol,Philippine peso,Polish zloty,Qatari riyal,Russian ruble,Saudi Arabian riyal,Singapore dollar,South African rand,Sri Lankan rupee,Swedish krona,Swiss franc,Thai baht,Trinidadian dollar,Tunisian dinar,U.A.E. dirham,Uruguayan peso,Bolivar Fuerte
9-Dec-13,6.113,1.3722,103.08,1.638,1,79.2109,0.9105,0.376,0.1152,2.3525,1.251,1.0641,,"1,936.33",20.04,5.4367,219.45,118.08,61.1785,"11,956.00","24,811.00",3.503,154.12,"1,058.20",0.2823,1.9324,3.2185,30.2886,12.8612,98.3,0.8289,6.1423,0.3845,108.1825,,43.91,3.0534,3.64,32.7782,3.75,1.251,10.34685,130.8036,6.5114,0.8917,32.144,6.4351,1.6701,3.6725,,6.2842
10-Dec-13,,1.375,103.28,1.6439,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Dec-13,6.11,1.3767,102.9,1.6378,1,78.4528,0.9134,0.376,0.115,2.3102,1.2495,1.0607,530.66,"1,933.52",19.934,5.4192,219.23,117.51,61.3313,"12,005.00","24,787.00",3.503,154.52,"1,052.50",0.282,1.9324,3.2085,30.2119,12.9342,97.67,0.8303,6.1172,0.3845,107.3101,2.792,44.262,3.0386,3.64,32.7315,3.75,1.2495,10.3937,130.8164,6.5441,0.8876,32.01,6.4434,1.6651,3.6725,21.299,6.2842
12-Dec-13,6.1115,1.3775,102.66,1.6402,1,78.2659,0.9025,0.376,0.1152,2.3262,1.2534,1.0641,532.04,"1,935.61",19.947,5.4161,220.37,117,61.62,"12,025.00","24,776.00",3.507,154.21,"1,051.90",0.2819,1.9324,3.228,30.1637,,98,0.8257,6.1535,0.3845,107.3037,2.784,44.135,3.0415,3.64,32.7518,3.75,1.2534,10.3692,130.838,6.5591,0.8857,32.122,6.4261,1.6692,3.6725,21.279,6.2842
13-Dec-13,6.1148,1.3727,103.6,1.6273,1,78.254,0.8934,0.376,0.1154,2.3338,1.2555,1.0595,532.8,"1,935.89",20.061,5.4353,220.54,117.51,62.1266,"12,081.00",,3.503,154.11,"1,053.50",0.2819,1.9324,3.2335,30.0981,12.9515,98.9,0.8246,6.1849,0.3845,107.2976,2.767,44.19,3.0432,3.64,32.8663,3.75,1.2555,10.33895,130.85,6.6094,0.8906,32.089,6.4373,1.6721,3.6725,21.27,6.2842
16-Dec-13,6.1124,1.3776,103.17,1.6323,1,78.1484,0.8954,0.376,0.1155,2.3354,1.2547,1.0577,529.5,"1,930.87",20.025,5.4156,218.89,116.71,62.1024,"12,105.00","24,785.00",3.507,154.11,"1,053.10",0.2821,1.9324,3.2345,30.0843,12.9439,99.41,0.8266,6.1226,0.3845,107.2054,2.763,44.18,3.035,3.64,32.8658,3.75,1.2547,,,6.5648,0.8858,32.024,6.4184,1.6703,3.6725,21.229,
17-Dec-13,6.1108,1.3749,103.05,1.626,1,78.1974,0.8941,0.376,0.1152,2.3255,1.2552,1.061,528.27,"1,934.95",20.109,5.4264,216.72,116.65,61.958,"12,104.00","24,772.00",3.511,154.11,"1,052.60",0.2821,1.9324,3.2405,30.037,12.9575,98.78,0.8256,6.1532,0.3845,107.2932,2.762,44.158,3.036,3.64,32.8646,3.75,1.2552,10.34755,130.8548,6.5663,0.8875,32.05,6.4105,1.6651,3.6725,21.243,6.2842
18-Dec-13,6.1105,1.3749,103,1.6354,1,78.1861,0.8904,0.376,0.1152,2.3221,1.258,1.0645,526.38,"1,936.14",20.161,5.4263,217.27,116.43,61.9176,"12,151.00","24,769.00",3.505,153.99,"1,051.50",0.2821,1.9324,3.257,30.0337,12.9937,99.22,0.8271,6.0946,0.3845,106.6294,2.779,44.154,3.0393,3.64,32.9404,3.75,1.258,10.3484,130.7972,6.5342,0.8885,32.228,6.4076,,,21.311,6.2842
19-Dec-13,6.1183,1.3667,104.12,1.6372,1,78.3559,0.8836,0.376,0.1148,2.3274,1.2633,1.0676,528.19,"1,945.60",20.232,5.4584,218.36,116.84,62.38,"12,191.00","24,788.00",3.514,153.85,"1,052.10",0.2825,1.9324,3.278,30.0661,12.973,99.35,0.8231,6.1338,0.3845,106.4261,2.782,44.276,3.049,3.64,32.9527,3.75,1.2633,10.36435,130.7705,6.536,0.8945,32.384,6.413,1.6553,3.6725,21.421,6.2842
20-Dec-13,6.1196,1.3655,104.47,1.6338,1,78.3559,0.8871,0.376,0.1143,2.3528,1.2667,1.068,530.02,"1,943.46",20.253,5.4637,218.71,116.6,62.242,"12,245.00",,3.518,153.72,"1,058.10",0.2825,1.9324,3.2825,30.1311,12.9574,99.43,0.8197,6.1633,0.3845,106.1793,2.769,44.414,3.0525,3.64,32.9798,3.75,1.2667,10.4672,130.7619,6.586,0.8981,32.537,6.4229,1.6503,3.6725,21.418,6.2842
23-Dec-13,6.1161,1.3702,,1.6357,1,78.2653,0.8945,0.376,0.1152,2.3817,1.2663,1.0603,530.88,"1,935.93",20.121,5.4453,218.24,116.47,61.9915,"12,246.00",,3.503,153.6,"1,061.90",0.2825,1.9324,3.2948,30.1873,12.961,99.27,0.8209,6.1287,0.3845,106.2252,2.764,44.493,3.0443,3.64,32.9506,3.75,1.2663,10.32755,130.7413,6.5732,0.8954,32.721,6.4249,1.6545,3.6725,21.372,6.2842
24-Dec-13,6.1145,1.3684,104.2,1.636,1,78.3144,0.892,0.376,0.1151,2.3706,1.2677,1.0619,527.65,,,,,,61.8668,"12,215.00","24,767.00",3.488,153.88,"1,061.00",0.2825,1.9324,3.29,30.1873,13.02,99.13,0.8198,,0.3845,105.5886,2.772,,3.0346,3.64,32.6284,3.75,1.2677,10.35545,130.7185,,0.895,32.767,6.4297,1.6511,3.6725,21.372,6.2842
26-Dec-13,6.1156,,104.7,,1,78.1524,,0.376,,2.3554,1.2689,,528.03,,,,,,61.9755,,"24,776.00",3.492,153.83,"1,060.40",0.2825,1.9324,3.296,30.1692,13.0547,98.87,,,0.3845,105.3236,2.785,44.414,,3.64,32.671,3.75,1.2689,,130.7089,,0.8956,32.819,,1.6534,3.6725,21.449,6.2842
27-Dec-13,6.105,1.3814,104.9,1.6539,1,78.1411,0.8906,0.376,0.1146,2.3507,1.2677,1.0697,525.24,"1,921.22",19.865,5.4002,,115.39,62.0595,"12,260.00",,3.492,153.69,"1,059.40",0.2825,1.9324,3.2935,30.1544,13.0765,99.46,0.8167,6.1152,0.3845,105.5002,2.785,44.414,3.0105,3.64,32.6282,3.75,1.2677,10.4505,130.7007,6.5135,0.8831,32.823,6.442,1.6531,3.6725,21.499,6.2842
30-Dec-13,6.1024,1.3783,105.3,1.6468,1,78.1487,0.8865,0.376,0.1143,2.3538,1.2693,1.064,523.76,"1,922.56",19.909,5.4127,216.19,115.55,62.0028,"12,270.00","24,774.00",3.478,153.61,"1,055.60",0.28225,1.9324,3.294,30.1252,13.0652,98.97,0.8164,6.113,0.3845,105.6435,2.794,,3.018,3.64,32.7292,3.75,1.2693,10.48985,130.75,6.5084,0.8915,,6.4457,,3.6725,21.389,6.2842
2-Jan-14,6.099,1.3658,,1.6527,1,78.224,0.8912,0.376,0.114,2.3426,1.2639,1.0633,524.61,"1,926.83",20.12,5.4608,216.89,115.4,61.902,"12,242.00",,3.486,154.06,"1,055.30",,1.9324,3.278,,13.1011,99.05,,6.1521,0.3845,105.4859,2.801,44.398,3.0315,3.64,,3.75,1.2639,10.64515,130.7051,6.4767,0.898,32.914,,1.6467,3.6725,21.478,6.2842
3-Jan-14,6.1039,1.3634,,1.6463,1,78.2089,0.8982,0.376,0.1135,2.3975,1.2673,1.0614,529.55,"1,938.89",20.186,5.4706,218.73,115.63,62.4075,"12,226.00","24,773.00",3.504,154.06,"1,050.40",,1.9324,3.2933,30.1133,13.0911,99.62,0.8185,6.1306,0.3845,105.421,2.805,44.343,3.0517,3.64,,3.75,1.2673,10.58695,130.7035,6.514,0.9016,33.011,6.4444,,3.6725,21.329,6.2842
6-Jan-14,6.1059,1.3602,104.69,1.6378,1,78.3068,0.8949,0.376,0.1127,2.3741,1.2689,1.0659,528.8,,20.206,5.4841,220.05,116.13,62.3265,"12,230.00","24,798.00",3.502,154.47,"1,054.10",0.28285,1.9324,3.288,30.1341,13.0905,99.46,0.8276,6.1682,0.3845,105.4799,2.805,44.628,,3.64,,3.75,1.2689,10.6931,130.6811,,0.9046,33.105,6.4465,1.6541,3.6725,,
7-Jan-14,6.1042,1.3641,104.46,1.6409,1,78.2353,0.892,0.376,0.1134,2.3789,1.2695,1.0742,531.14,"1,936.92",20.131,5.4688,220.61,116.12,62.379,"12,262.00","24,787.00",3.501,154.47,"1,062.20",0.2827,1.9324,3.2865,30.1873,13.0337,99.7,0.8295,6.1469,0.3845,105.6187,2.802,44.721,3.0688,3.64,,3.75,1.2695,10.6443,130.695,6.5112,0.9067,33.105,6.4342,,3.6725,21.291,6.2842
8-Jan-14,6.1079,1.3594,104.9,1.6423,1,78.3822,0.8931,0.376,0.113,2.3634,1.2711,1.0804,531.65,"1,930.45",20.216,5.4881,220.66,116.78,62.243,"12,229.00","24,790.00",3.507,154.49,"1,067.90",0.2827,1.9324,3.2835,30.2133,13.0846,99.69,0.8286,6.1873,0.3845,105.5287,2.803,44.779,3.0717,3.64,,3.75,1.2711,10.6795,130.741,6.5352,0.9111,33.056,6.4306,1.6532,3.6725,21.368,6.2842
9-Jan-14,6.1109,1.3612,104.85,1.6453,1,78.4048,0.8882,0.376,0.1123,2.3779,1.2722,1.0851,532.14,"1,933.24",20.154,5.4811,220.59,117.1,62.181,"12,263.00","24,812.00",,154.51,"1,066.00",0.2829,1.9324,3.2785,30.2395,13.1403,99.32,0.8262,6.1765,0.3845,105.499,2.801,44.756,3.0695,3.64,33.1547,3.75,1.2722,10.7959,130.8059,6.5709,0.9094,33.009,6.4396,1.6587,3.6725,21.501,6.2842
10-Jan-14,6.1008,1.3587,104.93,1.6423,1,78.3483,0.8905,0.376,0.1125,2.396,1.2706,1.0917,533.97,,20.163,5.4921,220.3,117.04,61.936,"12,197.00",,3.497,154.52,"1,064.80",,1.9324,3.268,30.2304,13.0065,99.32,0.8255,6.1842,0.3845,105.5179,2.797,44.713,3.07,3.64,33.2062,3.75,1.2706,10.7641,130.7314,6.5405,0.9079,33.016,6.4353,1.6574,3.6725,21.53,6.2842
13-Jan-14,6.095,1.3654,,1.6448,1,78.2032,0.9036,0.376,0.1128,2.3819,1.2639,1.0869,531.17,"1,926.55",20.084,5.4651,218.68,116.86,61.52,"12,047.00","24,791.00",3.488,154.64,"1,062.80",0.2823,1.9324,3.2585,30.2232,12.9889,99.05,0.8294,6.1242,0.3845,105.6187,2.797,44.656,3.045,3.64,33.1204,3.75,1.2639,10.72495,130.7029,6.4882,0.9029,33.02,6.4154,1.6539,3.6725,21.556,6.2842
14-Jan-14,6.093,1.3667,103.3,1.6426,1,78.1355,0.9035,0.376,0.1122,2.3491,,1.0934,527.53,"1,924.79",20.048,5.4599,219.19,115.38,,,"24,803.00",3.489,154.76,"1,056.50",0.28245,1.9324,,30.1889,13.0956,98.44,0.8376,6.0979,0.3845,,2.799,44.569,3.04,3.64,33.2386,3.75,1.2672,10.86795,,6.4742,0.9013,32.88,6.3951,,3.6725,21.526,6.2842
15-Jan-14,6.1005,1.3606,104.13,1.6422,1,78.3011,0.8913,0.376,0.1116,2.3617,1.2708,1.0933,527.76,"1,932.59",20.167,5.4843,220.28,115.65,61.5885,"12,077.00","24,818.00",3.483,154.99,"1,058.40",0.28265,1.9324,3.283,30.1829,13.1689,,0.8378,6.1138,0.3845,105.5548,2.803,44.735,3.0495,3.64,33.3562,3.75,1.2708,10.8945,,6.4575,0.9072,32.829,6.4191,,3.6725,21.463,6.2842
16-Jan-14,6.1065,1.3597,104.74,1.6335,1,78.2974,0.8814,0.376,0.1117,2.347,1.2738,1.0926,529.51,"1,941.45",20.219,5.488,220.76,115.66,61.5325,"12,117.00","24,831.00",3.492,155.17,"1,062.50",,1.9324,3.2945,30.223,13.2907,98.47,0.8338,6.1697,0.3845,105.5061,2.808,44.98,3.0566,3.64,33.4013,3.75,1.2738,10.90985,130.7117,6.4673,0.9074,32.905,6.4215,1.6539,3.6725,21.456,6.2842
17-Jan-14,6.1041,1.3584,104.37,1.6443,1,78.2358,0.8821,0.376,0.1118,2.3683,1.2728,1.0961,531.68,"1,947.15",20.218,5.4934,220.93,115.73,61.3518,"12,127.00",,3.489,155.17,"1,064.20",,1.9324,,,13.2737,98.46,0.8347,6.1687,0.3845,105.4522,,45.106,3.0596,3.64,33.4343,3.75,1.2728,10.8467,130.6629,6.4767,0.9066,32.769,6.4114,1.6512,3.6725,,6.2842
21-Jan-14,,1.3526,104.45,1.6417,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,
22-Jan-14,6.1087,1.3566,104.23,1.6549,1,78.1541,0.8866,0.376,0.1121,2.3608,1.278,1.1069,543.93,"1,981.98",20.302,5.5007,223.22,115.95,61.92,"12,149.00","24,841.00",3.49,155.14,"1,064.20",0.28285,1.9324,3.3265,30.3329,13.3194,99.02,0.8317,6.1665,0.3845,105.5143,2.806,45.198,3.0761,3.64,33.8688,3.75,1.278,10.83825,130.7477,6.4949,0.9107,32.88,6.4135,1.6469,3.6725,21.429,6.2842
23-Jan-14,6.1107,1.3639,104.64,1.6596,1,77.9001,0.8798,0.376,0.1115,2.3601,1.2815,1.113,544.24,"1,983.48",20.158,5.4712,222.58,115.3,61.988,"12,173.00","24,853.00",3.486,155.1,"1,068.40",0.28285,1.9324,3.332,30.3501,13.3722,98.91,0.831,6.1093,0.3845,105.4363,2.808,45.257,3.0559,3.64,34.0334,3.75,1.2815,10.95315,130.7787,6.4419,0.9036,32.969,6.4143,1.6411,3.6725,21.557,6.2842
24-Jan-14,6.1035,1.3687,103.47,1.6612,1,77.7348,0.8716,0.376,0.1108,2.3761,1.278,1.1062,546.42,"1,993.23",20.108,5.452,223.49,114.85,62.177,"12,177.00",,3.483,155.09,"1,071.90",0.28285,1.9324,3.3325,30.3251,13.493,99.09,0.8307,6.131,0.3845,105.5377,2.818,45.271,3.0727,3.64,34.26,3.75,1.278,11.15315,130.8216,6.4408,0.8928,32.866,6.4197,1.6285,3.6725,21.661,6.2842
27-Jan-14,6.1022,1.3658,102.45,1.6562,1,77.7609,,0.376,0.1106,2.4129,1.2775,1.1098,550.53,"2,000.48",20.117,5.4635,223.65,114.8,62.7145,"12,198.00","24,838.00",3.489,155.17,"1,077.20",0.28215,1.9324,3.3445,30.2779,13.4408,100.26,0.8228,6.1781,0.3845,105.5771,2.821,45.301,3.0884,3.64,34.7093,3.75,1.2775,11.10335,130.6575,6.4394,0.8972,32.914,6.4166,1.6217,3.6725,22.071,6.2842
28-Jan-14,6.1053,1.3649,102.7,1.6564,1,77.7497,0.8787,0.376,0.1109,2.4044,1.2743,1.1148,548.34,"1,997.91",20.141,5.4668,222.72,114.9,62.9898,"12,267.00","24,847.00",3.494,155.35,"1,084.10",0.28215,1.9324,3.34,30.222,13.3104,100.97,0.8236,6.158,0.3845,105.5333,2.822,45.404,3.0635,3.64,34.625,3.75,1.2743,11.07655,130.7494,6.4252,0.8994,32.896,6.407,1.6194,3.6725,22.133,6.2842
29-Jan-14,6.1073,1.3608,103.25,1.6558,1,77.8508,0.8806,0.376,0.1104,2.4165,1.2729,1.1148,547.07,"2,000.56",20.237,5.4839,223.91,115.01,62.2005,"12,154.00","24,865.00",3.49,155.5,"1,079.20",0.2823,1.9324,3.321,30.2047,13.3671,100.02,0.8284,6.2008,0.3845,105.4194,2.823,45.299,3.0829,3.64,34.5633,3.75,1.2729,11.14705,130.7849,6.4205,0.8976,32.892,6.4095,1.6153,3.6725,22.288,6.2842
30-Jan-14,6.105,1.3574,102.45,1.6488,1,77.9158,0.8726,0.376,0.1098,2.4397,1.2759,1.1171,548.8,"2,013.17",20.324,5.4974,229.83,115.53,62.7335,"12,226.00","24,866.00",3.492,155.54,,0.2822,1.9324,3.346,30.2032,13.3207,99.86,0.8209,6.2384,0.3845,105.3897,2.818,45.155,3.1166,3.64,35.2448,3.75,1.2759,11.26695,130.7339,6.4838,0.8993,32.988,6.3899,1.6065,3.6725,22.162,6.2842
31-Jan-14,,1.3516,102.82,1.646,1,78.0067,0.8763,0.376,0.1095,2.4224,,1.1119,547.22,"2,008.26",20.346,5.5208,229.8,115.86,62.4768,,,3.498,155.5,,0.2822,1.9324,,,13.3769,100.1,0.8168,6.297,0.3845,105.4638,2.82,,3.1288,3.64,35.18,3.75,,11.28015,130.6957,6.5262,0.9023,33.016,6.4097,1.6085,3.6725,22.178,6.2842
3-Feb-14,,1.3498,102.26,1.6333,1,78.3774,0.8755,0.376,0.1104,2.4263,1.2779,1.1076,553.84,"2,021.10",20.391,5.5283,230.59,115.82,62.6891,"12,251.00","24,895.00",3.521,155.49,"1,071.10",0.28285,1.9324,,30.2501,,100.3,0.8106,6.262,0.3845,105.5348,2.823,45.342,3.137,3.64,35.2347,3.75,1.2779,11.12315,130.7555,6.5366,0.9045,32.909,6.4094,1.6037,3.6725,22.104,6.2842
4-Feb-14,,1.3519,101.25,1.632,1,78.398,0.888,0.376,0.1103,2.409,1.2711,1.1055,,"2,039.85",20.362,5.5199,229.75,115.7,62.6815,"12,248.00","24,886.00",3.531,155.63,"1,082.20",0.28285,1.9324,3.3375,30.3273,13.3928,100.1,0.8083,6.3022,0.3845,105.5948,2.823,45.389,3.1189,3.64,35.4502,3.75,1.2711,11.15165,,6.5472,0.9042,32.862,6.4095,1.6083,3.6725,22.128,6.2842
5-Feb-14,,1.3543,101.57,1.6274,1,78.3415,0.8892,0.376,0.1105,2.4177,1.2699,1.1101,557.55,"2,041.34",20.332,5.5102,227.23,115.82,62.4525,"12,172.00","24,881.00",3.539,155.68,"1,086.10",0.28275,1.9324,3.3255,30.4014,13.3705,100.05,0.8249,6.2453,0.3845,,2.824,45.406,3.0987,3.64,34.9592,3.75,1.2699,11.0913,130.7284,6.5366,0.9046,32.779,6.4181,,3.6725,22.137,6.2842
6-Feb-14,,1.3495,101.58,1.631,1,78.2395,0.8964,0.376,0.1103,2.4106,1.2689,1.1066,559.24,"2,048.75",20.399,5.5295,227.56,115.71,62.5045,"12,159.00","24,874.00",3.549,155.46,"1,079.50",0.28275,1.9324,3.3215,,13.2211,99.79,,6.2245,0.3845,105.4472,2.821,45.32,3.095,3.64,34.7287,3.75,1.2689,11.1211,130.6522,6.5355,0.9042,32.808,6.4191,1.6037,3.6725,22.137,6.2842
7-Feb-14,6.1089,1.3574,102.02,1.6335,1,78.2169,0.894,0.376,0.1106,2.4041,1.2684,1.1018,556.14,"2,049.52",20.262,5.4975,227.33,115.35,62.3155,"12,176.00",,3.533,155.5,"1,076.40",0.28275,1.9324,3.3225,30.3853,13.3285,99.79,0.8248,6.1971,0.3845,105.4356,2.82,45.238,3.0857,3.64,34.6044,3.75,1.2684,11.09365,130.6471,6.5045,0.9017,32.818,6.4327,1.6032,3.6725,22.122,6.2842
10-Feb-14,6.1083,1.3638,102.48,1.6391,1,78.1868,0.8933,0.376,0.1106,2.3817,1.2682,1.1048,553.16,"2,046.06",20.199,5.4717,227.43,114.87,62.193,"12,166.00","24,875.00",3.525,155.56,"1,075.10",0.28235,1.9324,3.33,30.3666,13.3134,99.66,0.8286,6.1285,0.3845,105.4591,2.818,45.044,3.0683,3.64,34.7636,3.75,1.2682,11.13035,130.6831,6.4827,0.8973,32.792,6.432,,3.6725,22.192,6.2842
11-Feb-14,6.1069,1.3676,,1.6434,1,78.0912,0.9009,0.376,0.1114,2.3936,1.2691,1.1025,555.35,"2,048.55",20.129,5.4564,226.61,114.39,62.439,"12,174.00",,3.516,163.9,"1,071.90",0.2822,1.9324,3.3413,30.3322,13.2916,,0.8266,6.1187,0.3845,105.4265,2.816,44.922,3.0581,3.64,34.7964,3.75,1.2691,11.00385,130.7142,6.4536,0.8961,32.8,6.4139,1.5954,3.6725,22.202,6.2842
12-Feb-14,6.1078,1.3573,102.52,1.6526,1,78.2341,0.905,0.376,0.1111,2.4076,1.265,1.0993,554.56,"2,041.61",20.282,5.4978,225.95,114.3,62.125,"12,115.00","24,871.00",3.523,184.5,"1,072.00",0.28235,1.9324,3.324,30.2824,13.3056,99.56,0.8318,6.1387,0.3845,,2.815,45.012,3.0552,3.64,34.7595,3.75,1.265,11.0056,130.8003,6.4402,0.9005,32.659,6.4271,,3.6725,22.234,6.2842
13-Feb-14,6.11,1.3675,102.49,1.663,1,,0.8934,0.376,0.1109,2.4086,1.2673,1.098,552.91,"2,031.75",20.132,5.4566,228.27,113.61,62.2725,"12,073.00","24,889.00",3.513,,"1,064.70",0.28225,1.9324,3.3245,30.2489,13.332,99.35,0.8317,6.0962,0.3845,105.1374,2.816,44.964,3.0532,3.64,34.8611,3.75,1.2673,11.10485,130.8357,6.4382,0.8938,32.577,6.4201,1.5949,3.6725,22.363,6.2842
14-Feb-14,6.107,1.3707,102.25,1.6708,1,77.7733,0.8996,0.376,0.112,2.4238,1.2653,1.0981,549.44,"2,032.99",20.018,5.4439,225.65,113.45,62.277,"11,886.00",,3.506,184.51,"1,063.90",,1.9324,3.3185,30.2426,13.2477,99.88,0.834,6.0954,0.3845,104.9568,,44.892,3.0334,3.64,35.2559,3.75,1.2653,10.89955,,6.4511,0.8923,,6.4247,,3.6725,22.375,6.2842
18-Feb-14,6.1073,1.3731,102.17,1.6683,1,77.6254,0.9057,0.376,0.1123,2.387,1.2617,1.0953,546.99,"2,022.68",19.948,5.4343,224.91,113.27,62.122,"11,826.00","24,868.00",3.512,184.51,"1,060.50",0.2818,1.9324,3.298,30.1706,13.2261,98.95,0.8366,6.076,0.3845,104.9931,2.806,44.523,3.03,3.64,35.2386,3.75,1.2617,10.86675,130.8167,6.4659,0.8906,32.413,6.4198,1.5865,3.6725,22.556,6.2842
19-Feb-14,6.1103,1.3745,102.23,1.6664,1,77.5648,0.9017,0.376,0.1118,2.3983,1.2627,1.1045,548.11,"2,028.54",19.943,5.429,227.33,113.1,,"11,850.00","24,861.00",3.511,184.54,"1,064.10",0.2816,1.9324,3.3023,30.1504,13.2714,99.53,0.8307,6.052,0.3845,104.9276,2.807,44.551,3.0286,3.64,35.5857,3.75,1.2627,10.95825,130.7998,6.4881,0.8882,32.584,6.4279,1.5831,3.6725,22.552,6.2842
20-Feb-14,6.1146,1.3706,102,1.6655,1,77.6359,0.8954,0.376,0.111,2.3986,1.2648,1.1104,552.43,,19.98,5.4447,228.82,113.69,62.2843,"11,772.00","24,875.00",3.517,184.8,"1,067.10",0.2816,1.9324,3.3035,30.1224,13.2913,99.53,0.827,6.1013,0.3845,104.9241,2.808,44.63,3.049,3.64,35.767,3.75,1.2648,11.09105,130.85,6.5314,0.8908,32.609,6.4238,1.5806,3.6725,22.535,6.2842
21-Feb-14,6.1176,1.3707,102.52,1.6666,1,77.6547,0.8992,0.376,0.1113,2.3799,1.2656,1.1128,555.37,"2,052.46",19.969,5.4443,227.03,113.6,62.1618,"11,792.00",,3.51,184.95,"1,071.90",0.2816,1.9324,3.3015,30.1183,,99.58,0.8312,6.1042,0.3845,104.9218,2.806,44.743,3.0389,3.64,35.6828,3.75,1.2656,11.03845,130.8485,6.5652,0.8901,32.546,6.4191,1.5838,3.6725,22.48,6.2842
24-Feb-14,6.1189,1.3735,102.58,1.6639,1,77.621,0.8968,0.376,0.1118,2.3625,1.2673,1.1058,555.1,"2,043.96",19.927,5.4331,225.66,113.17,62.1185,"11,728.00","24,893.00",3.505,184.51,"1,073.10",0.28175,1.9324,3.299,30.1304,13.209,99.4,0.8282,6.0269,0.3845,104.9897,2.805,44.652,3.0255,3.64,35.5112,3.75,1.2673,10.9426,130.9393,6.5169,0.8885,32.6,6.4134,1.5857,3.6725,22.305,6.2842
25-Feb-14,6.1184,1.3754,102.54,1.6688,1,77.561,0.9034,0.376,0.113,2.3391,1.2623,1.1084,555.1,"2,042.67",19.876,5.4256,225.86,113.39,61.9765,"11,620.00","24,896.00",3.517,184.47,"1,076.30",,1.9324,3.276,30.1421,13.2248,99.32,0.8331,6.0259,0.3845,105.086,2.806,44.637,3.0264,3.64,35.5669,3.75,1.2623,10.75295,131.0184,6.4981,0.8874,32.517,6.4064,1.5849,3.6725,22.331,6.2842
26-Feb-14,6.1192,1.3726,102.18,1.6691,1,77.6397,0.9011,0.376,0.1128,2.3367,1.2645,1.1117,556.67,"2,045.45",19.912,5.4366,224.96,113.26,61.938,"11,669.00","24,893.00",3.521,184.72,"1,070.60",,1.9324,3.2785,30.1024,13.2992,99.1,0.8326,,0.3845,105.0291,2.808,44.574,3.026,3.64,35.7872,3.75,1.2645,10.7658,131.0197,6.5061,0.8878,32.562,6.4242,1.5815,3.6725,22.396,6.2842
27-Feb-14,6.1224,1.3656,102.37,1.6641,1,77.7184,0.894,0.376,0.1127,2.3454,1.2665,1.114,559.02,"2,053.11",20.019,5.4646,228.23,113.77,,"11,675.00","24,898.00",3.517,184.06,"1,069.90",,1.9324,3.278,,13.3066,,0.8316,6.0585,0.3845,104.9662,2.802,44.635,3.0655,3.64,36.0501,3.75,1.2665,10.78595,,6.5218,0.8904,32.588,6.4142,1.5846,3.6725,22.595,6.2842
28-Feb-14,6.1214,1.3813,101.8,1.6688,1,77.4936,0.8947,0.376,0.1132,2.3436,1.2672,1.1075,563.32,"2,054.90",19.791,5.4025,226.03,112.5,62.072,"11,634.00",,3.496,184.08,"1,067.70",,1.9324,3.2785,30.0902,13.2379,99.18,0.8376,5.9907,0.3845,104.9564,,44.656,3.0254,3.64,36.1847,3.75,1.2672,10.713,131.0008,6.4908,0.8818,32.633,6.4165,1.5891,3.6725,,6.2842
3-Mar-14,,1.3768,101.3,1.6716,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-Mar-14,6.1236,1.3768,101.54,1.6691,1,77.5086,0.893,0.376,0.1126,2.3334,1.2703,1.1114,561.52,"2,052.51",19.874,5.4203,226.79,112.79,61.9045,"11,647.00","24,951.00",3.488,182.46,"1,071.90",0.2816,1.9324,3.284,30.0923,13.2752,99.27,0.837,5.9911,0.3845,104.9457,2.8,44.729,3.0489,3.64,36.3208,3.75,1.2703,10.82395,130.6341,6.4506,0.8844,32.531,,1.5809,3.6725,,6.2842
5-Mar-14,6.1257,1.3732,102.23,1.6703,1,77.621,0.896,0.376,0.113,2.3334,1.2706,1.1051,558.28,"2,047.75",19.917,5.4345,225.66,112.89,61.855,"11,580.00","24,950.00",3.487,181.78,"1,072.00",0.2817,1.9324,3.274,30.0567,13.2519,98.96,0.8385,5.9937,0.3845,104.6472,2.798,44.815,3.0477,3.64,36.0849,3.75,1.2706,10.7453,130.6055,6.4568,0.8878,32.385,,1.5824,3.6725,,6.2842
